ctprvn_nm|signgu_nm|emd_nm|regist_se|inqire_ym|managt_cnt|ldadng_dt
서울특별시|서울특별시 구로구|서울특별시 구로구청|개명|201503|83|2017-11-21 16:58:47
서울특별시|서울특별시 구로구|서울특별시 구로구청|사망|201503|189|2017-11-21 16:58:47
서울특별시|서울특별시 구로구|서울특별시 구로구청|이혼|201503|60|2017-11-21 16:58:47
서울특별시|서울특별시 구로구|서울특별시 구로구청|출생|201503|405|2017-11-21 16:58:47
서울특별시|서울특별시 구로구|서울특별시 구로구청|혼인|201503|280|2017-11-21 16:58:47
서울특별시|서울특별시 금천구|서울특별시 금천구청|개명|201503|49|2017-11-21 16:58:47
서울특별시|서울특별시 금천구|서울특별시 금천구청|사망|201503|93|2017-11-21 16:58:47
서울특별시|서울특별시 금천구|서울특별시 금천구청|이혼|201503|48|2017-11-21 16:58:47
서울특별시|서울특별시 금천구|서울특별시 금천구청|출생|201503|218|2017-11-21 16:58:47
서울특별시|서울특별시 금천구|서울특별시 금천구청|혼인|201503|174|2017-11-21 16:58:47
서울특별시|서울특별시 노원구|서울특별시 노원구청|개명|201503|124|2017-11-21 16:58:47
서울특별시|서울특별시 노원구|서울특별시 노원구청|사망|201503|278|2017-11-21 16:58:47
서울특별시|서울특별시 노원구|서울특별시 노원구청|이혼|201503|90|2017-11-21 16:58:47
서울특별시|서울특별시 노원구|서울특별시 노원구청|출생|201503|448|2017-11-21 16:58:47
서울특별시|서울특별시 노원구|서울특별시 노원구청|혼인|201503|288|2017-11-21 16:58:47
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|개명|201503|64|2017-11-21 16:58:47
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|사망|201503|186|2017-11-21 16:58:47
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|이혼|201503|157|2017-11-21 16:58:47
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|출생|201503|249|2017-11-21 16:58:47
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|혼인|201503|113|2017-11-21 16:58:47
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|개명|201503|77|2017-11-21 16:58:47
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|사망|201503|187|2017-11-21 16:58:47
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|이혼|201503|45|2017-11-21 16:58:47
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|출생|201503|300|2017-11-21 16:58:47
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|혼인|201503|204|2017-11-21 16:58:47
서울특별시|서울특별시 동작구|서울특별시 동작구청|개명|201503|69|2017-11-21 16:58:47
서울특별시|서울특별시 동작구|서울특별시 동작구청|사망|201503|163|2017-11-21 16:58:47
서울특별시|서울특별시 동작구|서울특별시 동작구청|이혼|201503|33|2017-11-21 16:58:47
서울특별시|서울특별시 동작구|서울특별시 동작구청|출생|201503|349|2017-11-21 16:58:47
서울특별시|서울특별시 동작구|서울특별시 동작구청|혼인|201503|222|2017-11-21 16:58:47
서울특별시|서울특별시 마포구|서울특별시 마포구청|개명|201503|87|2017-11-21 16:58:47
서울특별시|서울특별시 마포구|서울특별시 마포구청|사망|201503|177|2017-11-21 16:58:47
서울특별시|서울특별시 마포구|서울특별시 마포구청|이혼|201503|66|2017-11-21 16:58:47
서울특별시|서울특별시 마포구|서울특별시 마포구청|출생|201503|348|2017-11-21 16:58:47
서울특별시|서울특별시 마포구|서울특별시 마포구청|혼인|201503|282|2017-11-21 16:58:47
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|개명|201503|65|2017-11-21 16:58:47
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|사망|201503|164|2017-11-21 16:58:47
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|이혼|201503|41|2017-11-21 16:58:47
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|출생|201503|217|2017-11-21 16:58:47
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|혼인|201503|135|2017-11-21 16:58:47
서울특별시|서울특별시 서초구|서울특별시 서초구청|개명|201503|152|2017-11-21 16:58:47
서울특별시|서울특별시 서초구|서울특별시 서초구청|사망|201503|181|2017-11-21 16:58:47
서울특별시|서울특별시 서초구|서울특별시 서초구청|이혼|201503|174|2017-11-21 16:58:47
서울특별시|서울특별시 서초구|서울특별시 서초구청|출생|201503|436|2017-11-21 16:58:47
서울특별시|서울특별시 서초구|서울특별시 서초구청|혼인|201503|609|2017-11-21 16:58:47
서울특별시|서울특별시 성동구|서울특별시 성동구청|개명|201503|62|2017-11-21 16:58:47
서울특별시|서울특별시 성동구|서울특별시 성동구청|사망|201503|120|2017-11-21 16:58:47
서울특별시|서울특별시 성동구|서울특별시 성동구청|이혼|201503|33|2017-11-21 16:58:47
서울특별시|서울특별시 성동구|서울특별시 성동구청|출생|201503|263|2017-11-21 16:58:47
서울특별시|서울특별시 성동구|서울특별시 성동구청|혼인|201503|162|2017-11-21 16:58:47
서울특별시|서울특별시 성북구|서울특별시 성북구청|개명|201503|73|2017-11-21 16:58:47
서울특별시|서울특별시 성북구|서울특별시 성북구청|사망|201503|226|2017-11-21 16:58:47
서울특별시|서울특별시 성북구|서울특별시 성북구청|이혼|201503|55|2017-11-21 16:58:47
서울특별시|서울특별시 성북구|서울특별시 성북구청|출생|201503|324|2017-11-21 16:58:47
서울특별시|서울특별시 성북구|서울특별시 성북구청|혼인|201503|213|2017-11-21 16:58:47
서울특별시|서울특별시 송파구|서울특별시 송파구청|개명|201503|147|2017-11-21 16:58:47
서울특별시|서울특별시 송파구|서울특별시 송파구청|사망|201503|236|2017-11-21 16:58:47
서울특별시|서울특별시 송파구|서울특별시 송파구청|이혼|201503|86|2017-11-21 16:58:47
서울특별시|서울특별시 송파구|서울특별시 송파구청|출생|201503|593|2017-11-21 16:58:47
서울특별시|서울특별시 송파구|서울특별시 송파구청|혼인|201503|443|2017-11-21 16:58:47
서울특별시|서울특별시 양천구|서울특별시 양천구청|개명|201503|236|2017-11-21 16:58:47
서울특별시|서울특별시 양천구|서울특별시 양천구청|사망|201503|183|2017-11-21 16:58:47
서울특별시|서울특별시 양천구|서울특별시 양천구청|이혼|201503|119|2017-11-21 16:58:47
서울특별시|서울특별시 양천구|서울특별시 양천구청|출생|201503|367|2017-11-21 16:58:47
서울특별시|서울특별시 양천구|서울특별시 양천구청|혼인|201503|196|2017-11-21 16:58:47
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|개명|201503|79|2017-11-21 16:58:47
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|사망|201503|179|2017-11-21 16:58:47
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|이혼|201503|61|2017-11-21 16:58:47
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|출생|201503|362|2017-11-21 16:58:47
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|혼인|201503|290|2017-11-21 16:58:47
서울특별시|서울특별시 용산구|서울특별시 용산구청|개명|201503|65|2017-11-21 16:58:47
서울특별시|서울특별시 용산구|서울특별시 용산구청|사망|201503|132|2017-11-21 16:58:47
서울특별시|서울특별시 용산구|서울특별시 용산구청|이혼|201503|31|2017-11-21 16:58:47
서울특별시|서울특별시 용산구|서울특별시 용산구청|출생|201503|221|2017-11-21 16:58:47
서울특별시|서울특별시 용산구|서울특별시 용산구청|혼인|201503|175|2017-11-21 16:58:47
서울특별시|서울특별시 은평구|서울특별시 은평구청|개명|201503|100|2017-11-21 16:58:47
서울특별시|서울특별시 은평구|서울특별시 은평구청|사망|201503|231|2017-11-21 16:58:47
서울특별시|서울특별시 은평구|서울특별시 은평구청|이혼|201503|63|2017-11-21 16:58:47
서울특별시|서울특별시 은평구|서울특별시 은평구청|출생|201503|381|2017-11-21 16:58:47
서울특별시|서울특별시 은평구|서울특별시 은평구청|혼인|201503|251|2017-11-21 16:58:47
서울특별시|서울특별시 종로구|서울특별시 종로구청|개명|201503|56|2017-11-21 16:58:47
서울특별시|서울특별시 종로구|서울특별시 종로구청|사망|201503|108|2017-11-21 16:58:47
서울특별시|서울특별시 종로구|서울특별시 종로구청|이혼|201503|50|2017-11-21 16:58:47
서울특별시|서울특별시 종로구|서울특별시 종로구청|출생|201503|160|2017-11-21 16:58:47
서울특별시|서울특별시 종로구|서울특별시 종로구청|혼인|201503|379|2017-11-21 16:58:47
서울특별시|서울특별시 중구|서울특별시 중구청|개명|201503|97|2017-11-21 16:58:47
서울특별시|서울특별시 중구|서울특별시 중구청|사망|201503|84|2017-11-21 16:58:47
서울특별시|서울특별시 중구|서울특별시 중구청|이혼|201503|35|2017-11-21 16:58:47
서울특별시|서울특별시 중구|서울특별시 중구청|출생|201503|117|2017-11-21 16:58:47
서울특별시|서울특별시 중구|서울특별시 중구청|혼인|201503|135|2017-11-21 16:58:47
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|개명|201503|84|2017-11-21 16:58:47
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|사망|201503|173|2017-11-21 16:58:47
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|이혼|201503|68|2017-11-21 16:58:47
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|출생|201503|332|2017-11-21 16:58:47
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|혼인|201503|264|2017-11-21 16:58:47
서울특별시|서울특별시 강남구|서울특별시 강남구청|개명|201504|219|2017-11-21 16:58:47
서울특별시|서울특별시 강남구|서울특별시 강남구청|사망|201504|196|2017-11-21 16:58:47
서울특별시|서울특별시 강남구|서울특별시 강남구청|이혼|201504|80|2017-11-21 16:58:47
서울특별시|서울특별시 강남구|서울특별시 강남구청|출생|201504|478|2017-11-21 16:58:47
서울특별시|서울특별시 강남구|서울특별시 강남구청|혼인|201504|469|2017-11-21 16:58:47
서울특별시|서울특별시 강동구|서울특별시 강동구청|개명|201504|76|2017-11-21 16:58:47
서울특별시|서울특별시 강동구|서울특별시 강동구청|사망|201504|153|2017-11-21 16:58:47
서울특별시|서울특별시 강동구|서울특별시 강동구청|이혼|201504|73|2017-11-21 16:58:47
서울특별시|서울특별시 강동구|서울특별시 강동구청|출생|201504|343|2017-11-21 16:58:47
서울특별시|서울특별시 강동구|서울특별시 강동구청|혼인|201504|238|2017-11-21 16:58:47
서울특별시|서울특별시 강북구|서울특별시 강북구청|개명|201504|69|2017-11-21 16:58:47
서울특별시|서울특별시 강북구|서울특별시 강북구청|사망|201504|141|2017-11-21 16:58:47
서울특별시|서울특별시 강북구|서울특별시 강북구청|이혼|201504|49|2017-11-21 16:58:47
서울특별시|서울특별시 강북구|서울특별시 강북구청|출생|201504|137|2017-11-21 16:58:47
서울특별시|서울특별시 강북구|서울특별시 강북구청|혼인|201504|142|2017-11-21 16:58:47
서울특별시|서울특별시 강서구|서울특별시 강서구청|개명|201504|98|2017-11-21 16:58:47
서울특별시|서울특별시 강서구|서울특별시 강서구청|사망|201504|251|2017-11-21 16:58:47
서울특별시|서울특별시 강서구|서울특별시 강서구청|이혼|201504|73|2017-11-21 16:58:47
서울특별시|서울특별시 강서구|서울특별시 강서구청|출생|201504|484|2017-11-21 16:58:47
서울특별시|서울특별시 강서구|서울특별시 강서구청|혼인|201504|407|2017-11-21 16:58:47
서울특별시|서울특별시 관악구|서울특별시 관악구청|개명|201504|155|2017-11-21 16:58:47
서울특별시|서울특별시 관악구|서울특별시 관악구청|사망|201504|176|2017-11-21 16:58:47
서울특별시|서울특별시 관악구|서울특별시 관악구청|이혼|201504|85|2017-11-21 16:58:47
서울특별시|서울특별시 관악구|서울특별시 관악구청|출생|201504|358|2017-11-21 16:58:47
서울특별시|서울특별시 관악구|서울특별시 관악구청|혼인|201504|349|2017-11-21 16:58:47
서울특별시|서울특별시 광진구|서울특별시 광진구청|개명|201504|64|2017-11-21 16:58:47
서울특별시|서울특별시 광진구|서울특별시 광진구청|사망|201504|149|2017-11-21 16:58:47
서울특별시|서울특별시 광진구|서울특별시 광진구청|이혼|201504|82|2017-11-21 16:58:47
서울특별시|서울특별시 광진구|서울특별시 광진구청|출생|201504|289|2017-11-21 16:58:47
서울특별시|서울특별시 광진구|서울특별시 광진구청|혼인|201504|207|2017-11-21 16:58:47
서울특별시|서울특별시 구로구|서울특별시 구로구청|개명|201504|103|2017-11-21 16:58:47
서울특별시|서울특별시 구로구|서울특별시 구로구청|사망|201504|158|2017-11-21 16:58:47
서울특별시|서울특별시 구로구|서울특별시 구로구청|이혼|201504|59|2017-11-21 16:58:47
서울특별시|서울특별시 구로구|서울특별시 구로구청|출생|201504|391|2017-11-21 16:58:47
서울특별시|서울특별시 구로구|서울특별시 구로구청|혼인|201504|287|2017-11-21 16:58:47
서울특별시|서울특별시 금천구|서울특별시 금천구청|개명|201504|57|2017-11-21 16:58:47
서울특별시|서울특별시 금천구|서울특별시 금천구청|사망|201504|114|2017-11-21 16:58:47
