사업장명,업종구분대분류,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,지번주소,도로명주소,도로명우편번호,데이터갱신일시
씨유 서귀포광장점,안전상비의약품 판매업소,20121112,,영업/정상,,,,,,제주특별자치도 서귀포시 서귀동 299번지 2호,제주특별자치도 서귀포시 중앙로 85 (서귀동),63592,2018-08-31 23:59:59.0
세븐일레븐 서귀포동문점,안전상비의약품 판매업소,20121114,,영업/정상,,,,,,제주특별자치도 서귀포시  256번지 38호,제주특별자치도 서귀포시 동문로 70 (서귀동),63591,2018-08-31 23:59:59.0
세븐일레븐 서귀포색달점,안전상비의약품 판매업소,20121119,,영업/정상,,,,,,제주특별자치도 서귀포시  2276번지 2호,제주특별자치도 서귀포시 색달중앙로 25 (색달동),63534,2018-08-31 23:59:59.0
세븐일레븐 서귀포서귀점,안전상비의약품 판매업소,20121119,,영업/정상,,,,,,제주특별자치도 서귀포시  263번지 17호,제주특별자치도 서귀포시 중앙로62번길 64 (서귀동),63590,2018-08-31 23:59:59.0
세븐일레븐 서귀포동홍현대점,안전상비의약품 판매업소,20121119,,영업/정상,,,,,,제주특별자치도 서귀포시  416번지 5호,제주특별자치도 서귀포시 동홍남로 70 (동홍동),63587,2018-08-31 23:59:59.0
세븐일레븐 서귀포동홍센터점,안전상비의약품 판매업소,20121119,,영업/정상,,,,,,제주특별자치도 서귀포시  448번지 27호,제주특별자치도 서귀포시 동홍로 45 (동홍동),63589,2018-08-31 23:59:59.0
지에스25서귀서홍점,안전상비의약품 판매업소,20151006,,영업/정상,,,,,,제주특별자치도 서귀포시 서홍동 331번지,제주특별자치도 서귀포시 홍중로 82 (서홍동),63584,2018-08-31 23:59:59.0
씨유서귀대정시계탑점,안전상비의약품 판매업소,20180521,,영업/정상,,,,,,,"제주특별자치도 서귀포시 대정읍 하모상가로 45-1, 왕미용실",63508,2018-08-31 23:59:59.0
CU제주당케점,안전상비의약품 판매업소,20121113,,영업/정상,,,,,,,제주특별자치도 서귀포시 표선면 민속해안로 587,63629,2020-04-01 02:40:00.0
대정상모점 GS,안전상비의약품 판매업소,20141113,,영업/정상,,,,,,,제주특별자치도 서귀포시 대정읍 상모로 290,63510,2018-08-31 23:59:59.0
씨유서귀법환점,안전상비의약품 판매업소,20150312,,영업/정상,,,,,,제주특별자치도 서귀포시 법환동 1219번지,제주특별자치도 서귀포시 이어도로 916 (법환동),63573,2018-08-31 23:59:59.0
씨유 서홍대로점,안전상비의약품 판매업소,20151118,,영업/정상,,,,,,제주특별자치도 서귀포시 서홍동 312번지 6호,제주특별자치도 서귀포시 중앙로 159-1 (서홍동),63584,2018-08-31 23:59:59.0
(주)코리아세븐 서귀포동홍점,안전상비의약품 판매업소,20151120,,영업/정상,,,,,,제주특별자치도 서귀포시 동홍동 412번지 3호,"제주특별자치도 서귀포시 동홍중앙로 70 (동홍동, 세븐일레븐)",63587,2020-09-03 02:40:00.0
세븐일레븐 서귀포중문롯데점,안전상비의약품 판매업소,20130520,,영업/정상,,,,,,제주특별자치도 서귀포시  2822번지 40호,제주특별자치도 서귀포시 중문관광로72번길 29-5 (색달동),63535,2018-08-31 23:59:59.0
GS25 서귀동변점,안전상비의약품 판매업소,20131004,,영업/정상,,,,,,제주특별자치도 서귀포시  258번지 5호,제주특별자치도 서귀포시 중앙로48번길 42 (서귀동),63590,2018-08-31 23:59:59.0
씨유 서귀동홍로점,안전상비의약품 판매업소,20131031,,영업/정상,,,,,,제주특별자치도 서귀포시  567번지,제주특별자치도 서귀포시 동홍로 108 (동홍동),63588,2018-08-31 23:59:59.0
CU 제주화순점,안전상비의약품 판매업소,20121109,,영업/정상,,,,,,,제주특별자치도 서귀포시 안덕면 화순로 103,63530,2018-08-31 23:59:59.0
씨유 서귀서홍로점,안전상비의약품 판매업소,20151210,,영업/정상,,,,,,,"제주특별자치도 서귀포시 중산간동로 8048-2, 1층 (서홍동)",63578,2018-08-31 23:59:59.0
씨유제주성산중앙점,안전상비의약품 판매업소,20160512,,영업/정상,,,,,,,제주특별자치도 서귀포시 성산읍 성산중앙로 44 (바다사냥),63643,2018-08-31 23:59:59.0
Cu제주표선해변길점,안전상비의약품 판매업소,20160929,,영업/정상,,,,,,,제주특별자치도 서귀포시 표선면 표선백사로 123 (표선명운공인중개사무소),63629,2020-04-01 02:40:00.0
씨유 제주중문로점,안전상비의약품 판매업소,20130308,,영업/정상,,,,,,제주특별자치도 서귀포시  2116번지 2호,제주특별자치도 서귀포시 천제연로 172 (중문동),63546,2018-08-31 23:59:59.0
GS25 성산중앙점,안전상비의약품 판매업소,20121112,,영업/정상,,,,,,,제주특별자치도 서귀포시 성산읍 성산중앙로 43-1 (태양분식),63643,2020-04-01 02:40:00.0
씨유제주표선리점,안전상비의약품 판매업소,20150323,,영업/정상,,,,,,,제주특별자치도 서귀포시 표선면 표선중앙로 80-1,699914,2018-08-31 23:59:59.0
CU제주삼정G 에듀점,안전상비의약품 판매업소,20160727,,영업/정상,,,,,,,제주특별자치도 서귀포시 대정읍 에듀시티로 148 (삼정G.edu),63644,2018-08-31 23:59:59.0
GS25서귀솔동산점,안전상비의약품 판매업소,20160929,,영업/정상,,,,,,,제주특별자치도 서귀포시 솔동산로 20 (서귀동),63596,2018-08-31 23:59:59.0
CU서귀정방점,안전상비의약품 판매업소,20161005,,영업/정상,,,,,,,제주특별자치도 서귀포시 태평로 463 (서귀동),63595,2018-08-31 23:59:59.0
지에스25 서귀법환점,안전상비의약품 판매업소,20161109,,영업/정상,,,,,,제주특별자치도 서귀포시 법환동 1282번지 1호,,,2018-08-31 23:59:59.0
씨유서귀김정문화로점,안전상비의약품 판매업소,20161205,,영업/정상,,,,,,제주특별자치도 서귀포시 강정동 1416번지 3호 101동 101호,"제주특별자치도 서귀포시 신서로 69, 101동 101호 (강정동, 강정지예타운)",63559,2018-08-31 23:59:59.0
씨유 서귀포효돈중앙점,안전상비의약품 판매업소,20161208,,영업/정상,,,,,,,"제주특별자치도 서귀포시 과원동로 3, 1층 1호 (하효동)",63601,2018-08-31 23:59:59.0
지에스25서귀오일장점,안전상비의약품 판매업소,20161214,,영업/정상,,,,,,,제주특별자치도 서귀포시 토평서로11번길 155 (동홍동),63579,2018-08-31 23:59:59.0
씨유 서귀서홍중앙점,안전상비의약품 판매업소,20180110,,영업/정상,,,,,,제주특별자치도 서귀포시 서홍동 1597번지 1호 지산 오차드힐,"제주특별자치도 서귀포시 홍중로 97 (서홍동, 지산 오차드힐)",63584,2018-08-31 23:59:59.0
씨유서귀문부로점,안전상비의약품 판매업소,20180220,,영업/정상,,,,,,,제주특별자치도 서귀포시 동홍서로 37 (동홍동),63589,2019-10-10 02:40:00.0
GS 제주보목점,안전상비의약품 판매업소,20180228,,영업/정상,,,,,,,제주특별자치도 서귀포시 칠십리로 458-1 (보목동),63599,2018-08-31 23:59:59.0
세븐일레븐서귀포천지점,안전상비의약품 판매업소,20180321,,영업/정상,,,,,,제주특별자치도 서귀포시 서귀동 310번지 41호,제주특별자치도 서귀포시 천지로 13 (서귀동),63592,2018-08-31 23:59:59.0
세븐일레븐 서귀포노블휘닉스점,안전상비의약품 판매업소,20180523,,영업/정상,,,,,,,"제주특별자치도 서귀포시 태평로 505 (동홍동, 가나노블휘닉스)",63589,2018-08-31 23:59:59.0
GS25 대포중앙점,안전상비의약품 판매업소,20180703,,영업/정상,,,,,,,제주특별자치도 서귀포시 천제연로 278 (중문동),63544,2018-08-31 23:59:59.0
씨유 서귀중흥S점,안전상비의약품 판매업소,20180709,,영업/정상,,,,,,제주특별자치도 서귀포시 강정동 195 서귀포시강정지구3블럭중흥에스-클래스,"제주특별자치도 서귀포시 대청로 12 (강정동, 서귀포시강정지구3블럭중흥에스-클래스)",63559,2021-05-06 02:40:00.0
지에스(GS)25 대정중앙점,안전상비의약품 판매업소,20121109,,영업/정상,,,,,,제주특별자치도 서귀포시 대정읍 하모리 943번지 2호,제주특별자치도 서귀포시 대정읍 하모중앙로 76,63507,2019-01-25 02:40:00.0
(주)코리아 세븐 서귀포 고성점,안전상비의약품 판매업소,20160309,,영업/정상,,,,,,제주특별자치도 서귀포시 성산읍 고성리 1196-2 태양약국,"제주특별자치도 서귀포시 성산읍 고성동서로 66, 태양약국",63640,2021-03-09 02:40:00.0
씨유 서귀포부두점,안전상비의약품 판매업소,20121112,,영업/정상,,,,,,제주특별자치도 서귀포시 서귀동 673번지,제주특별자치도 서귀포시 칠십리로 61 (서귀동),63596,2018-08-31 23:59:59.0
씨유 서귀포강정점,안전상비의약품 판매업소,20121109,,영업/정상,,,,,,제주특별자치도 서귀포시 강정동 178번지 1호,제주특별자치도 서귀포시 신서귀로97번길 84 (강정동),63567,2018-08-31 23:59:59.0
씨유 제주서호점,안전상비의약품 판매업소,20121109,,영업/정상,,,,,,제주특별자치도 서귀포시 서호동 1477번지,제주특별자치도 서귀포시 김정문화로 63 (서호동),63566,2018-08-31 23:59:59.0
씨유 제주중문점,안전상비의약품 판매업소,20121109,,영업/정상,,,,,,제주특별자치도 서귀포시 중문동 2021번지 1호,제주특별자치도 서귀포시 중문상로 38 (중문동),63545,2018-08-31 23:59:59.0
씨유 서귀포송산점,안전상비의약품 판매업소,20121109,,영업/정상,,,,,,제주특별자치도 서귀포시 서귀동 573번지 6호,제주특별자치도 서귀포시 태평로 414 (서귀동),63596,2018-08-31 23:59:59.0
씨유 서귀포월드컵점,안전상비의약품 판매업소,20121109,,영업/정상,,,,,,제주특별자치도 서귀포시 서귀동 417번지 2호,제주특별자치도 서귀포시 명동로 19-1 (서귀동),63595,2018-08-31 23:59:59.0
GS25제주강정점,안전상비의약품 판매업소,20171226,,영업/정상,,,,,,,제주특별자치도 서귀포시 이어도로 752 (강정동),63564,2018-08-31 23:59:59.0
CU성산고성점,안전상비의약품 판매업소,20170120,,영업/정상,,,,,,,제주특별자치도 서귀포시 성산읍 서성일로1222번길 2,63641,2020-04-01 02:40:00.0
씨유제주성산점,안전상비의약품 판매업소,20170322,,영업/정상,,,,,,,제주특별자치도 서귀포시 성산읍 일출로 18,63641,2020-04-01 02:40:00.0
씨유 서귀위미동백점,안전상비의약품 판매업소,20170919,,영업/정상,,,,,,,제주특별자치도 서귀포시 남원읍 위미중앙로 309,63610,2020-04-01 02:40:00.0
씨유성산동서로점,안전상비의약품 판매업소,20171019,,영업/정상,,,,,,,제주특별자치도 서귀포시 성산읍 고성동서로 45-2,63640,2020-04-01 02:40:00.0
세븐일레븐 태평로점,안전상비의약품 판매업소,20130204,,영업/정상,,,,,,제주특별자치도 서귀포시  156번지 1호,제주특별자치도 서귀포시 태평로 440 (서귀동),63595,2018-08-31 23:59:59.0
씨유 신서귀로점,안전상비의약품 판매업소,20180717,,영업/정상,,,,,,제주특별자치도 서귀포시 강정동 165번지 6호,제주특별자치도 서귀포시 김정문화로27번길 9-6 (강정동),63566,2018-08-31 23:59:59.0
씨유제주표선은하점,안전상비의약품 판매업소,20180201,,영업/정상,,,,,,제주특별자치도 서귀포시 표선면 표선리 807번지 5호,제주특별자치도 서귀포시 표선면 표선백사로 93,63629,2018-08-31 23:59:59.0
GS25 성산신양점,안전상비의약품 판매업소,20180526,,영업/정상,,,,,,,제주특별자치도 서귀포시 성산읍 섭지코지로26번길 6,63641,2018-08-31 23:59:59.0
씨유 서귀덕수점,안전상비의약품 판매업소,20180125,,영업/정상,,,,,,제주특별자치도 서귀포시 안덕면 덕수리 2384번지 1호,제주특별자치도 서귀포시 안덕면 덕수서로 7,63527,2018-08-31 23:59:59.0
지에스(GS)25제주화순,안전상비의약품 판매업소,20160106,,영업/정상,,,,,,,제주특별자치도 서귀포시 안덕면 화순로 98 (GS25제주화순점),63530,2020-11-12 02:40:00.0
씨유 모슬포점,안전상비의약품 판매업소,20161104,,영업/정상,,,,,,,제주특별자치도 서귀포시 대정읍 상모대서로 25,63508,2018-08-31 23:59:59.0
세븐일레븐 서귀포강정상록점,안전상비의약품 판매업소,20170103,,영업/정상,,,,,,,제주특별자치도 서귀포시 신서로 55 (강정동),63559,2018-08-31 23:59:59.0
GS25 이중섭거리점,안전상비의약품 판매업소,20150706,,영업/정상,,,,,,제주특별자치도 서귀포시 서귀동 417번지 19호,제주특별자치도 서귀포시 이중섭로 16 (서귀동),63595,2019-07-11 02:40:00.0
GS25신서귀포점,안전상비의약품 판매업소,20150713,,영업/정상,,,,,,제주특별자치도 서귀포시 강정동 159번지 1호,제주특별자치도 서귀포시 신서귀로97번길 45 (강정동),63566,2018-08-31 23:59:59.0
씨유제주516도로점,안전상비의약품 판매업소,20160707,,영업/정상,,,,,,,"제주특별자치도 서귀포시 516로 176, 1층 (토평동, 오일육코사마트)",63603,2018-08-31 23:59:59.0
씨유서귀포시청점,안전상비의약품 판매업소,20160719,,영업/정상,,,,,,,제주특별자치도 서귀포시 신북로 39 (강정동),63565,2018-08-31 23:59:59.0
씨유 서귀포자구리점,안전상비의약품 판매업소,20160726,,영업/정상,,,,,,,제주특별자치도 서귀포시 솔동산로21번길 31 (서귀동),63596,2021-09-12 02:40:00.0
(주) 예가지에스25서귀포혁신점,안전상비의약품 판매업소,20160727,,영업/정상,,,,,,제주특별자치도 서귀포시 강정동 208번지 4호 오름강정웨스트상가 101호,"제주특별자치도 서귀포시 대청로 33 (강정동, 오름강정웨스트상가 101호)",63559,2018-08-31 23:59:59.0
(주)코리아세븐 서귀포서문로점,안전상비의약품 판매업소,20160111,,영업/정상,,,,,,제주특별자치도 서귀포시 서귀동 322번지 1호,제주특별자치도 서귀포시 서문로41번길 2 (서귀동),63592,2020-09-03 02:40:00.0
씨유 서귀강정천점,안전상비의약품 판매업소,20160403,,영업/정상,,,,,,,제주특별자치도 서귀포시 이어도로 638 (강정동),63563,2018-08-31 23:59:59.0
세븐일레븐 서귀포라마다점,안전상비의약품 판매업소,20160405,,영업/정상,,,,,,,제주특별자치도 서귀포시 서호중로 55 (서호동),63568,2018-08-31 23:59:59.0
